newcomer,age,repo_num,follower_num,commit_comment_num,commit_num,issue_comment_num,issue_event_num,issue_number,org_number,pr_comment_num,pr_num,collaborator_num
False,379,2,3,0,27,69,67,14,0,45,12,0
False,1119,2,3069,0,3982,1833,7314,19,3,348,16,1
False,484,1,545,0,175,1617,1532,108,6,1348,66,2
False,379,2,3,0,27,69,67,14,0,45,12,0
False,484,1,545,0,175,1617,1532,108,6,1348,66,2
False,610,1,16,0,2,32,18,6,0,0,2,0
False,214,0,1,0,0,0,0,0,0,0,0,0
False,900,0,0,0,0,0,0,0,0,0,0,0
False,610,1,16,0,2,32,18,6,0,0,2,0
False,484,1,545,0,175,1617,1532,108,6,1348,66,2
False,610,1,16,0,2,32,18,6,0,0,2,0
False,1267,1,8,0,1,0,7,1,1,0,1,0
False,1119,2,3069,0,3982,1833,7314,19,3,348,16,1
False,501,1,12,0,17,31,40,20,0,5,17,0
False,214,0,1,0,0,0,0,0,0,0,0,0
False,900,0,0,0,0,0,0,0,0,0,0,0
False,484,1,545,0,175,1617,1532,108,6,1348,66,2
False,887,0,21,0,0,0,1,1,2,0,0,0
False,439,2,3,0,27,73,70,14,0,45,12,0
False,523,0,142,0,1,3,5,2,2,0,2,0
False,544,2,545,0,201,2106,2016,123,6,1574,79,2
False,887,0,21,0,0,0,1,1,2,0,0,0
False,439,2,3,0,27,73,70,14,0,45,12,0
False,187,0,0,0,0,12,4,1,0,0,0,0
False,523,0,142,0,1,3,5,2,2,0,2,0
False,544,2,545,0,201,2106,2016,123,6,1574,79,2
False,1179,2,3069,0,4261,2054,8832,22,3,392,17,1
True,110,1,0,0,1,2,9,2,0,0,2,0
False,1221,2,3069,0,4622,2269,10222,28,3,430,19,1
False,110,1,0,0,1,2,9,2,0,0,2,0
False,1221,2,3069,0,4622,2269,10222,28,3,430,19,1
False,726,1,7,0,1,18,34,11,0,0,9,0
False,809,1,20,0,35,35,67,18,2,9,17,0
True,1221,2,3069,0,4622,2269,10222,28,3,430,19,1
True,110,1,0,0,1,2,9,2,0,0,2,0
False,34,1,60,0,1,5,9,4,0,0,1,1
False,34,1,60,0,1,5,9,4,0,0,1,1
False,820,0,10,0,0,7,7,2,1,0,0,0
False,820,0,10,0,0,7,7,2,1,0,0,0
False,820,0,10,0,0,7,7,2,1,0,0,0
False,77,0,0,0,0,4,2,1,0,0,0,0
False,657,1,90,0,359,331,322,132,1,137,125,0
False,77,0,0,0,0,4,2,1,0,0,0,0
False,752,1,603,0,281,410,442,87,4,122,81,1
False,0,0,0,0,0,0,0,0,0,0,0,0
False,241,0,0,0,0,0,1,1,0,0,0,0
False,77,0,0,0,0,4,2,1,0,0,0,0
False,657,1,90,0,359,331,322,132,1,137,125,0
False,752,1,603,0,281,410,442,87,4,122,81,1
False,0,0,0,0,0,0,0,0,0,0,0,0
False,241,0,0,0,0,0,1,1,0,0,0,0
False,412,0,0,0,1,9,7,3,0,0,1,0
False,412,0,0,0,1,9,7,3,0,0,1,0
False,1287,3,3069,0,5108,2679,12439,38,3,493,26,1
False,1396,3,447,0,176,246,362,44,4,57,29,1
False,412,0,0,0,1,9,7,3,0,0,1,0
False,583,1,0,0,1,1,6,1,0,0,1,0
False,1287,3,3069,0,5108,2679,12439,38,3,493,26,1
False,1396,3,447,0,176,246,362,44,4,57,29,1
False,814,1,22,0,1,0,1,1,1,0,1,0
True,246,0,0,0,0,5,10,6,0,0,0,0
False,723,1,90,0,416,635,650,163,1,208,152,0
False,1383,0,79,0,8,5,11,0,0,2,0,0
False,547,2,545,0,201,2144,2054,123,6,1604,79,2
False,520,0,4,0,1,3,4,1,0,0,1,0
False,729,1,153,0,116,116,162,53,2,29,48,0
False,246,0,0,0,0,5,10,6,0,0,0,0
False,723,1,90,0,416,635,650,163,1,208,152,0
False,1383,0,79,0,8,5,11,0,0,2,0,0
False,547,2,545,0,201,2144,2054,123,6,1604,79,2
False,520,0,4,0,1,3,4,1,0,0,1,0
False,1182,2,3069,0,4305,2076,9079,23,3,396,17,1
False,729,1,153,0,116,116,162,53,2,29,48,0
False,1412,0,176,0,10,9,191,8,2,2,6,0
False,692,1,90,0,397,492,485,151,1,172,141,0
False,692,1,90,0,397,492,485,151,1,172,141,0
False,248,0,8,0,0,7,16,1,2,5,0,0
False,455,1,9,0,4,1,13,4,0,0,4,0
False,787,1,603,0,301,462,512,97,4,130,91,1
False,221,0,9,0,0,5,1,1,1,0,0,0
False,221,0,9,0,0,5,1,1,1,0,0,0
False,653,1,90,0,349,306,303,127,1,131,122,0
False,221,0,9,0,0,5,1,1,1,0,0,0
False,653,1,90,0,349,306,303,127,1,131,122,0
False,794,1,65,0,5,32,44,11,0,20,9,0
False,1316,2,39,0,56,130,109,29,1,17,21,0
False,652,1,90,0,349,290,289,126,1,127,122,0
False,1316,2,39,0,56,130,109,29,1,17,21,0
False,1316,2,39,0,56,130,109,29,1,17,21,0
False,652,1,90,0,349,290,289,126,1,127,122,0
False,1111,2,3069,0,3944,1801,7123,19,3,341,16,1
False,713,0,164,0,24,32,26,6,7,15,5,0
False,713,0,164,0,24,32,26,6,7,15,5,0
False,652,1,90,0,349,290,289,126,1,127,122,0
False,1111,2,3069,0,3944,1801,7123,19,3,341,16,1
False,652,1,90,0,349,290,289,126,1,127,122,0
False,713,0,164,0,24,32,26,6,7,15,5,0
False,713,0,164,0,24,32,26,6,7,15,5,0
True,927,2,98,0,30,13,272,19,3,0,15,0
False,927,2,98,0,30,13,272,19,3,0,15,0
False,651,2,545,0,238,2786,2754,162,6,2237,105,2
False,912,2,102,0,37,14,35,12,5,4,12,1
False,1286,3,3069,0,5100,2673,12399,38,3,493,26,1
False,927,2,98,0,30,13,272,19,3,0,15,0
False,651,2,545,0,238,2786,2754,162,6,2237,105,2
False,287,1,10,0,1,3,11,1,0,0,1,0
False,1286,3,3069,0,5100,2673,12399,38,3,493,26,1
False,912,2,102,0,37,14,35,12,5,4,12,1
False,383,1,8,0,5,71,174,7,2,32,5,0
False,535,0,36,0,0,0,1,1,1,0,0,0
False,527,0,6,0,0,2,3,1,0,0,0,0
False,1145,2,3069,0,4091,1916,7911,19,3,381,16,1
False,535,0,36,0,0,0,1,1,1,0,0,0
False,527,0,6,0,0,2,3,1,0,0,0,0
False,1145,2,3069,0,4091,1916,7911,19,3,381,16,1
True,694,0,15,0,0,0,1,1,2,0,0,0
False,729,1,153,0,116,116,162,53,2,29,48,0
False,694,0,15,0,0,0,1,1,2,0,0,0
False,1385,0,7,0,0,0,9,0,0,0,0,0
False,486,1,9,0,4,1,13,4,0,0,4,0
False,729,1,153,0,116,116,162,53,2,29,48,0
False,1182,2,3069,0,4305,2076,9079,23,3,396,17,1
False,1392,0,177,0,1,10,5,2,0,0,1,0
False,1013,0,71,0,68,71,63,19,4,8,17,0
False,1392,0,177,0,1,10,5,2,0,0,1,0
False,513,0,0,0,0,4,1,0,0,0,0,0
False,636,2,545,0,228,2659,2613,152,6,2047,98,2
False,889,2,24,0,100,209,260,60,0,53,58,0
False,1392,0,177,0,1,10,5,2,0,0,1,0
False,1013,0,71,0,68,71,63,19,4,8,17,0
False,513,0,0,0,0,4,1,0,0,0,0,0
False,636,2,545,0,228,2659,2613,152,6,2047,98,2
False,889,2,24,0,100,209,260,60,0,53,58,0
False,1271,3,3069,0,4948,2572,11792,36,3,476,25,1
False,1392,0,177,0,1,10,5,2,0,0,1,0
False,602,0,16,0,2,30,15,4,0,0,2,0
False,853,0,71,0,64,68,56,17,4,8,15,0
False,476,1,545,0,172,1548,1463,107,6,1305,65,2
False,602,0,16,0,2,30,15,4,0,0,2,0
False,413,0,7,0,0,7,5,1,0,0,0,0
False,602,0,16,0,2,30,15,4,0,0,2,0
False,853,0,71,0,64,68,56,17,4,8,15,0
False,476,1,545,0,172,1548,1463,107,6,1305,65,2
False,413,0,7,0,0,7,5,1,0,0,0,0
False,1235,1,3,0,2,7,10,2,0,0,2,0
False,914,0,142,0,1,3,7,2,2,0,2,0
False,935,2,545,0,283,4367,4237,190,6,3626,126,2
False,1425,3,159,0,20,122,81,23,7,4,13,0
False,717,1,30,0,30,203,189,61,0,21,27,0
False,90,0,2,0,0,0,0,0,0,0,0,0
False,1235,1,3,0,2,7,10,2,0,0,2,0
False,914,0,142,0,1,3,7,2,2,0,2,0
False,935,2,545,0,283,4367,4237,190,6,3626,126,2
False,717,1,30,0,30,203,189,61,0,21,27,0
False,1425,3,159,0,20,122,81,23,7,4,13,0
False,1570,3,3069,0,7068,4157,19355,166,3,1082,142,1
False,90,0,2,0,0,0,0,0,0,0,0,0
False,159,0,0,0,0,3,2,2,0,0,0,0
False,775,0,164,0,24,32,26,6,7,15,5,0
False,1173,2,3069,0,4217,2021,8591,22,3,389,17,1
False,714,1,90,0,414,606,610,160,1,193,149,0
False,159,0,0,0,0,3,2,2,0,0,0,0
False,797,1,17,0,3,5,4,5,1,0,2,0
False,538,2,545,0,199,1965,1893,121,6,1539,77,2
False,159,0,0,0,0,3,2,2,0,0,0,0
False,775,0,164,0,24,32,26,6,7,15,5,0
False,1173,2,3069,0,4217,2021,8591,22,3,389,17,1
False,714,1,90,0,414,606,610,160,1,193,149,0
False,797,1,17,0,3,5,4,5,1,0,2,0
False,538,2,545,0,199,1965,1893,121,6,1539,77,2
False,396,2,68,0,12,25,34,13,4,7,11,0
False,541,2,545,0,201,2090,1995,123,6,1559,79,2
False,1176,2,3069,0,4237,2043,8726,22,3,389,17,1
False,1425,0,20,0,0,868,0,446,0,0,1,0
False,396,2,68,0,12,25,34,13,4,7,11,0
False,1176,2,3069,0,4237,2043,8726,22,3,389,17,1
False,541,2,545,0,201,2090,1995,123,6,1559,79,2
False,1254,0,88,0,37,154,108,17,4,36,9,0
False,1254,0,88,0,37,154,108,17,4,36,9,0
False,1090,2,3069,0,3867,1748,6777,19,3,325,16,1
False,510,1,5,0,0,0,28,0,0,0,0,0
False,1254,0,88,0,37,154,108,17,4,36,9,0
False,1254,0,88,0,37,154,108,17,4,36,9,0
False,1090,2,3069,0,3867,1748,6777,19,3,325,16,1
False,510,1,5,0,0,0,28,0,0,0,0,0
False,499,0,5,0,0,1,2,1,2,0,0,0
False,700,1,90,0,407,546,554,158,1,184,147,0
False,499,0,5,0,0,1,2,1,2,0,0,0
False,499,0,5,0,0,1,2,1,2,0,0,0
False,700,1,90,0,407,546,554,158,1,184,147,0
False,1159,2,3069,0,4163,1994,8272,20,3,384,16,1
False,1389,0,176,0,10,8,178,7,2,2,6,0
False,200,0,2,0,2,6,5,2,1,0,1,0
False,696,0,164,0,18,12,5,1,7,8,1,0
False,459,1,545,0,169,1424,1352,106,6,1160,64,2
False,200,0,2,0,2,6,5,2,1,0,1,0
False,587,1,375,0,150,498,413,62,8,167,50,0
False,200,0,2,0,2,6,5,2,1,0,1,0
False,696,0,164,0,18,12,5,1,7,8,1,0
False,459,1,545,0,169,1424,1352,106,6,1160,64,2
False,1094,2,3069,0,3875,1751,6826,19,3,329,16,1
False,587,1,375,0,150,498,413,62,8,167,50,0
True,614,0,2,0,0,7,10,2,1,0,0,0
False,635,2,545,0,228,2652,2605,151,6,2045,98,2
False,642,0,15,0,13,18,17,7,3,15,4,0
False,490,1,4,0,4,21,20,7,0,0,3,0
False,917,0,3,0,0,0,0,0,2,0,0,0
False,614,0,2,0,0,7,10,2,1,0,0,0
False,635,2,545,0,228,2652,2605,151,6,2045,98,2
False,642,0,15,0,13,18,17,7,3,15,4,0
False,490,1,4,0,4,21,20,7,0,0,3,0
False,917,0,3,0,0,0,0,0,2,0,0,0
False,169,0,8,0,0,4,2,1,2,0,0,0
False,169,0,8,0,0,4,2,1,2,0,0,0
False,450,1,545,0,168,1389,1300,105,6,1102,63,2
False,860,1,301,0,147,65,107,59,1,12,54,0
False,1315,0,176,0,10,8,154,7,2,2,6,0
False,163,0,90,0,0,7,9,3,5,0,0,0
False,484,1,545,0,175,1617,1532,108,6,1348,66,2
False,163,0,90,0,0,7,9,3,5,0,0,0
False,660,1,90,0,372,364,337,134,1,146,127,0
False,163,0,90,0,0,7,9,3,5,0,0,0
False,484,1,545,0,175,1617,1532,108,6,1348,66,2
False,660,1,90,0,372,364,337,134,1,146,127,0
False,1119,2,3069,0,3982,1833,7314,19,3,348,16,1
False,93,0,0,0,0,1,1,1,0,0,0,0
False,708,0,11,0,0,3,4,0,0,0,0,0
False,93,0,0,0,0,1,1,1,0,0,0,0
False,62,1,0,0,1,1,8,2,0,0,2,0
False,93,0,0,0,0,1,1,1,0,0,0,0
False,708,0,11,0,0,3,4,0,0,0,0,0
False,62,1,0,0,1,1,8,2,0,0,2,0
False,678,1,7,0,1,11,19,5,0,0,3,0
False,538,2,545,0,199,1965,1893,121,6,1539,77,2
False,516,1,8,0,0,0,2,2,0,0,0,0
False,487,1,545,0,180,1655,1559,110,6,1376,68,2
False,615,1,375,0,156,537,453,65,8,182,52,0
False,516,1,8,0,0,0,2,2,0,0,0,0
False,739,1,430,0,353,410,687,109,2,42,84,1
False,487,1,545,0,180,1655,1559,110,6,1376,68,2
False,615,1,375,0,156,537,453,65,8,182,52,0
False,529,1,13,0,40,93,140,26,0,44,21,0
False,1122,2,3069,0,4004,1852,7475,19,3,359,16,1
False,833,0,3,0,0,0,1,1,0,0,0,0
False,571,2,545,0,205,2315,2224,127,6,1746,82,2
False,833,0,3,0,0,0,1,1,0,0,0,0
False,823,1,430,0,360,496,866,113,2,63,86,1
False,571,2,545,0,205,2315,2224,127,6,1746,82,2
False,1206,2,3069,0,4505,2192,9842,27,3,413,18,1
False,422,0,21,0,3,6,23,2,2,0,2,0
False,1436,0,176,0,10,9,211,8,2,2,6,0
False,1083,3,24,0,2,1,4,2,0,0,2,0
False,604,1,33,0,13,25,27,12,1,6,7,0
False,604,1,33,0,13,25,27,12,1,6,7,0
False,604,1,33,0,13,25,27,12,1,6,7,0
False,1179,2,3069,0,4261,2054,8832,22,3,392,17,1
True,586,2,545,0,212,2386,2313,135,6,1873,89,2
False,950,0,4,0,1,13,12,2,1,6,1,0
False,586,2,545,0,212,2386,2313,135,6,1873,89,2
False,368,0,3,0,0,1,1,0,0,0,0,0
False,54,0,1,0,0,0,0,0,0,0,0,0
False,586,2,545,0,212,2386,2313,135,6,1873,89,2
False,517,0,2,0,0,0,1,0,0,0,0,0
False,950,0,4,0,1,13,12,2,1,6,1,0
False,1221,2,3069,0,4622,2269,10222,28,3,430,19,1
False,1175,3,6,0,7,9,22,5,0,0,6,0
False,726,1,7,0,1,18,34,11,0,0,9,0
False,368,0,3,0,0,1,1,0,0,0,0,0
False,565,0,2,0,0,7,10,2,1,0,0,0
False,8,0,1,0,0,0,1,0,0,0,0,0
False,54,0,1,0,0,0,0,0,0,0,0,0
False,598,0,0,0,0,6,4,3,0,0,0,0
False,484,1,545,0,175,1617,1532,108,6,1348,66,2
False,598,0,0,0,0,6,4,3,0,0,0,0
False,598,0,0,0,0,6,4,3,0,0,0,0
False,755,1,603,0,281,416,447,87,4,122,81,1
False,484,1,545,0,175,1617,1532,108,6,1348,66,2
False,490,0,2,0,0,6,8,2,1,0,0,0
False,747,1,32,0,1,2,5,2,0,0,1,0
False,687,1,90,0,390,454,422,144,1,169,134,0
False,490,0,2,0,0,6,8,2,1,0,0,0
False,747,1,32,0,1,2,5,2,0,0,1,0
False,687,1,90,0,390,454,422,144,1,169,134,0
False,1111,2,3069,0,3944,1801,7123,19,3,341,16,1
False,1506,0,7,0,0,20,23,9,1,0,0,0
False,889,2,24,0,100,209,260,60,0,53,58,0
False,1013,0,71,0,68,71,63,19,4,8,17,0
False,1506,0,7,0,0,20,23,9,1,0,0,0
False,889,2,24,0,100,209,260,60,0,53,58,0
False,1013,0,71,0,68,71,63,19,4,8,17,0
False,1271,3,3069,0,4948,2572,11792,36,3,476,25,1
False,12,0,0,0,0,1,1,1,0,0,0,0
False,12,0,0,0,0,1,1,1,0,0,0,0
False,12,0,0,0,0,1,1,1,0,0,0,0
False,1059,2,3069,0,3655,1623,6082,16,3,295,14,1
False,449,0,8,0,0,0,0,0,0,0,0,0
False,420,1,545,0,157,1235,1111,95,6,934,55,2
False,449,0,8,0,0,0,0,0,0,0,0,0
False,420,1,545,0,157,1235,1111,95,6,934,55,2
False,1055,2,3069,0,3635,1604,6002,16,3,295,14,1
False,598,0,0,0,0,6,4,3,0,0,0,0
False,598,0,0,0,0,6,4,3,0,0,0,0
False,365,1,33,0,26,76,123,15,1,138,11,1
False,598,0,0,0,0,6,4,3,0,0,0,0
False,365,1,33,0,26,76,123,15,1,138,11,1
False,420,0,2,0,0,4,7,2,0,0,0,0
False,420,0,2,0,0,4,7,2,0,0,0,0
False,1372,0,20,0,0,758,0,394,0,0,1,0
False,420,0,2,0,0,4,7,2,0,0,0,0
False,996,1,496,0,118,38,56,18,5,9,17,0
False,1123,2,3069,0,4008,1859,7499,19,3,359,16,1
False,388,0,2,0,0,3,6,2,0,0,0,0
False,388,0,2,0,0,3,6,2,0,0,0,0
False,498,1,13,0,31,70,99,20,0,31,15,0
False,388,0,2,0,0,3,6,2,0,0,0,0
False,498,1,13,0,31,70,99,20,0,31,15,0
False,1091,2,3069,0,3873,1751,6804,19,3,325,16,1
False,446,0,1,0,0,0,0,0,0,0,0,0
False,666,1,430,0,353,375,614,108,2,28,84,1
False,446,0,1,0,0,0,0,0,0,0,0,0
False,666,1,430,0,353,375,614,108,2,28,84,1
False,925,0,0,0,0,0,1,1,1,0,0,0
False,925,0,0,0,0,0,1,1,1,0,0,0
False,585,1,27,0,15,10,18,11,0,0,10,0
False,1085,2,3069,0,3837,1741,6659,19,3,324,16,1
False,1315,0,176,0,10,8,154,7,2,2,6,0
True,646,1,33,0,26,35,39,13,1,6,7,0
False,646,1,33,0,26,35,39,13,1,6,7,0
False,586,2,545,0,212,2386,2313,135,6,1873,89,2
False,646,1,33,0,26,35,39,13,1,6,7,0
False,586,2,545,0,212,2386,2313,135,6,1873,89,2
False,809,1,20,0,35,35,67,18,2,9,17,0
False,1221,2,3069,0,4622,2269,10222,28,3,430,19,1
True,941,2,20,0,5,18,32,11,3,2,3,0
False,847,2,0,0,9,19,27,9,0,2,5,0
False,941,2,20,0,5,18,32,11,3,2,3,0
False,584,2,545,0,209,2374,2299,134,6,1830,88,2
False,760,1,90,0,447,774,835,184,1,351,169,0
False,941,2,20,0,5,18,32,11,3,2,3,0
False,847,2,0,0,9,19,27,9,0,2,5,0
False,584,2,545,0,209,2374,2299,134,6,1830,88,2
False,760,1,90,0,447,774,835,184,1,351,169,0
False,480,1,5,0,0,0,1,1,0,0,0,0
False,515,1,545,0,188,1802,1732,116,6,1478,72,2
False,495,0,4,0,0,5,9,0,0,0,0,0
False,384,0,18,0,0,4,4,0,0,0,0,0
False,535,1,17,0,2,4,29,2,1,0,2,0
False,480,1,5,0,0,0,1,1,0,0,0,0
False,515,1,545,0,188,1802,1732,116,6,1478,72,2
False,495,0,4,0,0,5,9,0,0,0,0,0
False,384,0,18,0,0,4,4,0,0,0,0,0
False,646,1,9,0,2,1,7,2,0,0,2,0
False,1150,2,3069,0,4119,1951,8074,19,3,382,16,1
False,190,0,7,0,0,0,0,0,0,0,0,0
False,1028,2,3069,0,3482,1476,5503,16,3,238,14,1
False,6,0,1,0,0,0,0,0,0,0,0,0
False,393,1,545,0,151,1109,990,90,6,806,52,2
False,58,0,0,0,0,0,0,0,0,0,0,0
False,190,0,7,0,0,0,0,0,0,0,0,0
False,1028,2,3069,0,3482,1476,5503,16,3,238,14,1
False,6,0,1,0,0,0,0,0,0,0,0,0
False,393,1,545,0,151,1109,990,90,6,806,52,2
False,58,0,0,0,0,0,0,0,0,0,0,0
False,332,0,1,0,0,1,2,1,0,0,0,0
False,533,0,22,0,1,9,20,1,1,1,1,0
False,546,2,545,0,201,2134,2041,123,6,1604,79,2
False,585,1,4,0,29,164,183,22,0,53,20,0
False,332,0,1,0,0,1,2,1,0,0,0,0
False,533,0,22,0,1,9,20,1,1,1,1,0
False,798,1,430,0,360,466,820,113,2,59,86,1
False,546,2,545,0,201,2134,2041,123,6,1604,79,2
False,585,1,4,0,29,164,183,22,0,53,20,0
False,1181,2,3069,0,4296,2076,9031,23,3,394,17,1
False,545,0,15,0,13,17,14,7,3,15,4,0
False,1422,0,20,0,0,863,0,444,0,0,1,0
False,538,2,545,0,199,1965,1893,121,6,1539,77,2
False,1113,0,1,0,0,0,0,0,0,0,0,0
False,530,2,14,0,57,113,147,40,0,12,27,0
False,545,0,15,0,13,17,14,7,3,15,4,0
False,538,2,545,0,199,1965,1893,121,6,1539,77,2
False,530,2,14,0,57,113,147,40,0,12,27,0
False,1113,0,1,0,0,0,0,0,0,0,0,0
False,392,1,545,0,151,1102,983,90,6,797,52,2
False,392,1,545,0,151,1102,983,90,6,797,52,2
False,615,1,20,0,25,25,34,12,2,5,11,0
False,1027,2,3069,0,3476,1473,5467,16,3,238,14,1
False,447,1,5,0,0,0,16,0,0,0,0,0
False,1257,0,176,0,10,7,110,7,2,2,6,0
True,674,0,12,0,0,2,1,1,0,0,0,0
False,838,2,24,0,99,201,242,58,0,52,57,0
False,585,2,545,0,212,2378,2305,135,6,1867,89,2
False,674,0,12,0,0,2,1,1,0,0,0,0
False,1455,0,7,0,0,17,20,7,1,0,0,0
False,761,1,90,0,447,782,846,184,1,351,169,0
False,674,0,12,0,0,2,1,1,0,0,0,0
False,838,2,24,0,99,201,242,58,0,52,57,0
False,1220,2,3069,0,4612,2260,10194,28,3,428,19,1
False,585,2,545,0,212,2378,2305,135,6,1867,89,2
False,1455,0,7,0,0,17,20,7,1,0,0,0
False,317,1,8,0,4,43,91,5,2,22,4,0
False,761,1,90,0,447,782,846,184,1,351,169,0
False,640,1,5,0,0,0,44,0,0,0,0,0
False,466,1,33,0,80,274,343,44,1,406,34,1
False,501,1,12,0,17,31,40,20,0,5,17,0
False,1324,2,39,0,59,131,114,30,1,17,22,0
False,501,1,12,0,17,31,40,20,0,5,17,0
False,501,1,12,0,17,31,40,20,0,5,17,0
False,1324,2,39,0,59,131,114,30,1,17,22,0
False,719,2,3,0,6,6,21,4,0,6,4,0
False,1119,2,3069,0,3982,1833,7314,19,3,348,16,1
False,382,0,1,0,0,6,13,5,1,0,0,0
False,382,0,1,0,0,6,13,5,1,0,0,0
False,389,1,545,0,149,1083,969,90,6,779,52,2
False,1024,2,3069,0,3444,1429,5371,16,3,232,14,1
False,389,1,545,0,149,1083,969,90,6,779,52,2
False,389,1,545,0,149,1083,969,90,6,779,52,2
False,1024,2,3069,0,3444,1429,5371,16,3,232,14,1
True,953,1,65,0,5,45,66,18,0,25,15,0
False,678,1,13,0,40,103,149,26,0,44,21,0
False,636,2,545,0,228,2659,2613,152,6,2047,98,2
False,636,1,5,0,3,9,10,2,0,3,2,0
False,1271,3,3069,0,4948,2572,11792,36,3,476,25,1
False,953,1,65,0,5,45,66,18,0,25,15,0
False,678,1,13,0,40,103,149,26,0,44,21,0
False,636,2,545,0,228,2659,2613,152,6,2047,98,2
False,636,1,5,0,3,9,10,2,0,3,2,0
False,1271,3,3069,0,4948,2572,11792,36,3,476,25,1
False,343,0,0,0,0,0,1,1,0,0,0,0
False,973,1,6,0,2,4,13,3,0,0,2,0
False,637,2,24,0,75,115,143,43,0,32,43,0
False,663,0,1,0,0,13,12,5,0,0,0,0
False,134,0,7,0,0,0,0,0,1,0,0,0
False,343,0,0,0,0,0,1,1,0,0,0,0
False,363,0,1,0,0,3,6,2,1,0,0,0
False,637,2,24,0,75,115,143,43,0,32,43,0
False,973,1,6,0,2,4,13,3,0,0,2,0
False,1019,2,3069,0,3427,1417,5305,16,3,222,14,1
False,663,0,1,0,0,13,12,5,0,0,0,0
False,1101,0,614,0,314,291,266,139,1,22,132,1
False,1034,2,3069,0,3519,1506,5631,16,3,240,14,1
False,1101,0,614,0,314,291,266,139,1,22,132,1
False,49,0,0,0,0,0,1,0,0,0,0,0
False,1034,2,3069,0,3519,1506,5631,16,3,240,14,1
False,156,1,30,0,17,38,41,25,0,2,16,0
False,156,1,30,0,17,38,41,25,0,2,16,0
False,156,1,30,0,17,38,41,25,0,2,16,0
False,773,0,0,0,0,0,1,0,0,0,0,0
False,997,2,3069,0,3241,1346,4973,16,3,222,14,1
False,1227,0,176,0,10,7,78,7,2,2,6,0
False,616,0,27,0,2,0,1,1,2,0,1,0
False,538,1,90,0,308,221,210,111,1,92,108,0
False,557,1,153,0,62,48,46,24,2,9,22,0
False,557,1,153,0,62,48,46,24,2,9,22,0
False,174,0,0,0,0,6,5,0,0,0,0,0
False,1010,2,3069,0,3352,1368,5131,16,3,222,14,1
False,557,1,153,0,62,48,46,24,2,9,22,0
False,174,0,0,0,0,6,5,0,0,0,0,0
False,1010,2,3069,0,3352,1368,5131,16,3,222,14,1
False,138,0,0,0,0,0,2,2,0,0,0,0
False,138,0,0,0,0,0,2,2,0,0,0,0
False,1119,2,3069,0,3982,1833,7314,19,3,348,16,1
False,814,2,24,0,99,200,237,58,0,52,57,0
False,553,2,14,0,57,145,180,41,0,12,27,0
False,361,0,0,0,0,2,2,1,0,0,0,0
False,561,2,545,0,204,2257,2177,125,6,1725,80,2
False,737,1,90,0,424,701,748,175,1,305,160,0
False,270,1,0,0,2,9,8,2,0,2,1,0
False,814,2,24,0,99,200,237,58,0,52,57,0
False,553,2,14,0,57,145,180,41,0,12,27,0
False,361,0,0,0,0,2,2,1,0,0,0,0
False,737,1,90,0,424,701,748,175,1,305,160,0
False,561,2,545,0,204,2257,2177,125,6,1725,80,2
False,270,1,0,0,2,9,8,2,0,2,1,0
False,1196,2,3069,0,4469,2170,9687,27,3,408,18,1
False,602,1,430,0,346,321,546,100,2,25,83,1
False,621,1,603,0,253,334,317,66,4,95,62,1
False,602,1,430,0,346,321,546,100,2,25,83,1
False,342,1,14,0,40,28,37,20,0,9,18,0
False,917,1,61,0,126,337,469,82,1,99,82,0
False,602,1,430,0,346,321,546,100,2,25,83,1
False,621,1,603,0,253,334,317,66,4,95,62,1
False,342,1,14,0,40,28,37,20,0,9,18,0
False,917,1,61,0,126,337,469,82,1,99,82,0
False,596,1,430,0,346,319,535,98,2,25,83,1
False,979,2,3069,0,3092,1176,4565,13,3,201,11,1
False,596,1,430,0,346,319,535,98,2,25,83,1
False,979,2,3069,0,3092,1176,4565,13,3,201,11,1
False,670,1,430,0,353,378,621,109,2,28,84,1
False,670,1,430,0,353,378,621,109,2,28,84,1
False,670,1,430,0,353,378,621,109,2,28,84,1
False,670,1,430,0,353,378,621,109,2,28,84,1
False,235,1,35,0,17,101,45,7,0,20,5,0
False,670,1,430,0,353,378,621,109,2,28,84,1
False,670,1,430,0,353,378,621,109,2,28,84,1
False,235,1,35,0,17,101,45,7,0,20,5,0
False,536,0,4,0,5,7,17,11,1,0,4,0
False,1078,2,3069,0,3794,1712,6547,18,3,319,15,1
False,536,0,4,0,5,7,17,11,1,0,4,0
False,1078,2,3069,0,3794,1712,6547,18,3,319,15,1
False,1308,0,176,0,10,8,144,7,2,2,6,0
False,472,0,34,0,2,12,12,2,1,7,2,0
False,328,0,2,0,0,6,9,4,0,0,0,0
False,328,0,2,0,0,6,9,4,0,0,0,0
False,394,0,3,0,0,2,3,0,0,0,0,0
False,484,1,545,0,175,1617,1532,108,6,1348,66,2
False,328,0,2,0,0,6,9,4,0,0,0,0
False,394,0,3,0,0,2,3,0,0,0,0,0
False,484,1,545,0,175,1617,1532,108,6,1348,66,2
False,336,1,545,0,129,881,762,78,6,675,43,2
False,336,1,545,0,129,881,762,78,6,675,43,2
False,589,2,24,0,63,83,93,32,0,18,33,0
False,336,1,545,0,129,881,762,78,6,675,43,2
False,589,2,24,0,63,83,93,32,0,18,33,0
False,971,2,3069,0,3030,1112,4384,12,3,196,10,1
False,391,1,5,0,0,0,4,0,0,0,0,0
